gene_id	Geneid	locus_tag	gene_biotype	product	db_xref
FGSG_09093	gene:FGSG_09093	FGSG_09093	protein_coding	uncharacterized protein	GeneID:23556058
FGSG_09094	gene:FGSG_09094	FGSG_09094	protein_coding	uncharacterized protein	GeneID:23556059
FGSG_09095	gene:FGSG_09095	FGSG_09095	protein_coding	uncharacterized protein	GeneID:23556060
FGSG_09096	gene:FGSG_09096	FGSG_09096	protein_coding	uncharacterized protein	GeneID:23556061
FGSG_09098	gene:FGSG_09098	FGSG_09098	protein_coding	uncharacterized protein	GeneID:23556062
FGSG_09099	gene:FGSG_09099	FGSG_09099	protein_coding	uncharacterized protein	GeneID:23556063
FGSG_09100	gene:FGSG_09100	FGSG_09100	protein_coding	uncharacterized protein	GeneID:23556064
FGSG_09101	gene:FGSG_09101	FGSG_09101	protein_coding	uncharacterized protein	GeneID:23556065
FGSG_09102	gene:FGSG_09102	FGSG_09102	protein_coding	uncharacterized protein	GeneID:23556066
FGSG_09103	gene:FGSG_09103	FGSG_09103	protein_coding	uncharacterized protein	GeneID:23556067
FGSG_09104	gene:FGSG_09104	FGSG_09104	protein_coding	uncharacterized protein	GeneID:23556068
FGSG_09105	gene:FGSG_09105	FGSG_09105	protein_coding	uncharacterized protein	GeneID:23556069
FGSG_09106	gene:FGSG_09106	FGSG_09106	protein_coding	uncharacterized protein	GeneID:23556070
FGSG_09107	gene:FGSG_09107	FGSG_09107	protein_coding	uncharacterized protein	GeneID:23556071
FGSG_09108	gene:FGSG_09108	FGSG_09108	protein_coding	uncharacterized protein	GeneID:23556072
FGSG_09109	gene:FGSG_09109	FGSG_09109	protein_coding	uncharacterized protein	GeneID:23556073
FGSG_09110	gene:FGSG_09110	FGSG_09110	protein_coding	phenol 2-monooxygenase	GeneID:23556074
FGSG_09111	gene:FGSG_09111	FGSG_09111	protein_coding	uncharacterized protein	GeneID:23556075
FGSG_09112	gene:FGSG_09112	FGSG_09112	protein_coding	uncharacterized protein	GeneID:23556076
FGSG_09113	gene:FGSG_09113	FGSG_09113	protein_coding	uncharacterized protein	GeneID:23556077
FGSG_09114	gene:FGSG_09114	FGSG_09114	protein_coding	uncharacterized protein	GeneID:23556078
FGSG_09115	gene:FGSG_09115	FGSG_09115	protein_coding	uncharacterized protein	GeneID:23556079
FGSG_09116	gene:FGSG_09116	FGSG_09116	protein_coding	uncharacterized protein	GeneID:23556080
FGSG_09117	gene:FGSG_09117	FGSG_09117	protein_coding	uncharacterized protein	GeneID:23556081
FGSG_09118	gene:FGSG_09118	FGSG_09118	protein_coding	uncharacterized protein	GeneID:23556082
FGSG_09119	gene:FGSG_09119	FGSG_09119	protein_coding	uncharacterized protein	GeneID:23556083
FGSG_09120	gene:FGSG_09120	FGSG_09120	protein_coding	uncharacterized protein	GeneID:23556084
FGSG_09121	gene:FGSG_09121	FGSG_09121	protein_coding	uncharacterized protein	GeneID:23556085
FGSG_09122	gene:FGSG_09122	FGSG_09122	protein_coding	uncharacterized protein	GeneID:23556086
FGSG_09123	gene:FGSG_09123	FGSG_09123	protein_coding	uncharacterized protein	GeneID:23556087
FGSG_09124	gene:FGSG_09124	FGSG_09124	protein_coding	uncharacterized protein	GeneID:23556088
FGSG_09125	gene:FGSG_09125	FGSG_09125	protein_coding	uncharacterized protein	GeneID:23556089
FGSG_09126	gene:FGSG_09126	FGSG_09126	protein_coding	uncharacterized protein	GeneID:23556090
FGSG_09127	gene:FGSG_09127	FGSG_09127	protein_coding	uncharacterized protein	GeneID:23556091
FGSG_09128	gene:FGSG_09128	FGSG_09128	protein_coding	uncharacterized protein	GeneID:23556092
FGSG_09129	gene:FGSG_09129	FGSG_09129	protein_coding	uncharacterized protein	GeneID:23556093
FGSG_09131	gene:FGSG_09131	FGSG_09131	protein_coding	uncharacterized protein	GeneID:23556094
FGSG_09132	gene:FGSG_09132	FGSG_09132	protein_coding	uncharacterized protein	GeneID:23556095
FGSG_09133	gene:FGSG_09133	FGSG_09133	protein_coding	uncharacterized protein	GeneID:23556096
FGSG_09134	gene:FGSG_09134	FGSG_09134	protein_coding	uncharacterized protein	GeneID:23556097
FGSG_09135	gene:FGSG_09135	FGSG_09135	protein_coding	uncharacterized protein	GeneID:23556098
FGSG_09136	gene:FGSG_09136	FGSG_09136	protein_coding	uncharacterized protein	GeneID:23556099
FGSG_09137	gene:FGSG_09137	FGSG_09137	protein_coding	uncharacterized protein	GeneID:23556100
FGSG_09138	gene:FGSG_09138	FGSG_09138	protein_coding	uncharacterized protein	GeneID:23556101
FGSG_09139	gene:FGSG_09139	FGSG_09139	protein_coding	uncharacterized protein	GeneID:23556102
FGSG_09140	gene:FGSG_09140	FGSG_09140	protein_coding	uncharacterized protein	GeneID:23556103
FGSG_09141	gene:FGSG_09141	FGSG_09141	protein_coding	uncharacterized protein	GeneID:23556104
FGSG_09142	gene:FGSG_09142	FGSG_09142	protein_coding	uncharacterized protein	GeneID:23556105
FGSG_09143	gene:FGSG_09143	FGSG_09143	protein_coding	uncharacterized protein	GeneID:23556106
FGSG_09144	gene:FGSG_09144	FGSG_09144	protein_coding	uncharacterized protein	GeneID:23556107
FGSG_09145	gene:FGSG_09145	FGSG_09145	protein_coding	uncharacterized protein	GeneID:23556108
FGSG_09146	gene:FGSG_09146	FGSG_09146	protein_coding	uncharacterized protein	GeneID:23556109
FGSG_09147	gene:FGSG_09147	FGSG_09147	protein_coding	uncharacterized protein	GeneID:23556110
FGSG_09148	gene:FGSG_09148	FGSG_09148	protein_coding	uncharacterized protein	GeneID:23556111
FGSG_09149	gene:FGSG_09149	FGSG_09149	protein_coding	uncharacterized protein	GeneID:23556112
FGSG_09150	gene:FGSG_09150	FGSG_09150	protein_coding	uncharacterized protein	GeneID:23556113
FGSG_09151	gene:FGSG_09151	FGSG_09151	protein_coding	uncharacterized protein	GeneID:23556114
FGSG_09152	gene:FGSG_09152	FGSG_09152	protein_coding	uncharacterized protein	GeneID:23556115
FGSG_09153	gene:FGSG_09153	FGSG_09153	protein_coding	uncharacterized protein	GeneID:23556116
FGSG_09154	gene:FGSG_09154	FGSG_09154	protein_coding	uncharacterized protein	GeneID:23556117
FGSG_09155	gene:FGSG_09155	FGSG_09155	protein_coding	uncharacterized protein	GeneID:23556118
FGSG_09156	gene:FGSG_09156	FGSG_09156	protein_coding	KEX1 protease precursor	GeneID:23556119
FGSG_09157	gene:FGSG_09157	FGSG_09157	protein_coding	uncharacterized protein	GeneID:23556120
FGSG_09158	gene:FGSG_09158	FGSG_09158	protein_coding	uncharacterized protein	GeneID:23556121
FGSG_09159	gene:FGSG_09159	FGSG_09159	protein_coding	uncharacterized protein	GeneID:23556122
FGSG_09160	gene:FGSG_09160	FGSG_09160	protein_coding	uncharacterized protein	GeneID:23556123
FGSG_09161	gene:FGSG_09161	FGSG_09161	protein_coding	uncharacterized protein	GeneID:23556124
FGSG_09162	gene:FGSG_09162	FGSG_09162	protein_coding	uncharacterized protein	GeneID:23556125
FGSG_09163	gene:FGSG_09163	FGSG_09163	protein_coding	uncharacterized protein	GeneID:23556126
FGSG_09164	gene:FGSG_09164	FGSG_09164	protein_coding	uncharacterized protein	GeneID:23556127
FGSG_09165	gene:FGSG_09165	FGSG_09165	protein_coding	nuclear movement protein nudC	GeneID:23556128
FGSG_09166	gene:FGSG_09166	FGSG_09166	protein_coding	uncharacterized protein	GeneID:23556129
FGSG_09167	gene:FGSG_09167	FGSG_09167	protein_coding	uncharacterized protein	GeneID:23556130
FGSG_09168	gene:FGSG_09168	FGSG_09168	protein_coding	uncharacterized protein	GeneID:23556131
FGSG_09169	gene:FGSG_09169	FGSG_09169	protein_coding	uncharacterized protein	GeneID:23556132
FGSG_09170	gene:FGSG_09170	FGSG_09170	protein_coding	uncharacterized protein	GeneID:23556133
FGSG_09171	gene:FGSG_09171	FGSG_09171	protein_coding	uncharacterized protein	GeneID:23556134
FGSG_09172	gene:FGSG_09172	FGSG_09172	protein_coding	uncharacterized protein	GeneID:23556135
FGSG_09173	gene:FGSG_09173	FGSG_09173	protein_coding	uncharacterized protein	GeneID:23556136
FGSG_09174	gene:FGSG_09174	FGSG_09174	protein_coding	uncharacterized protein	GeneID:23556137
FGSG_09175	gene:FGSG_09175	FGSG_09175	protein_coding	uncharacterized protein	GeneID:23556138
FGSG_09176	gene:FGSG_09176	FGSG_09176	protein_coding	uncharacterized protein	GeneID:23556139
FGSG_09177	gene:FGSG_09177	FGSG_09177	protein_coding	uncharacterized protein	GeneID:23556140
FGSG_09178	gene:FGSG_09178	FGSG_09178	protein_coding	uncharacterized protein	GeneID:23556141
FGSG_09179	gene:FGSG_09179	FGSG_09179	protein_coding	uncharacterized protein	GeneID:23556142
FGSG_09180	gene:FGSG_09180	FGSG_09180	protein_coding	uncharacterized protein	GeneID:23556143
FGSG_09181	gene:FGSG_09181	FGSG_09181	protein_coding	uncharacterized protein	GeneID:23556144
FGSG_09182	gene:FGSG_09182	FGSG_09182	protein_coding	uncharacterized protein	GeneID:23556145
FGSG_09183	gene:FGSG_09183	FGSG_09183	protein_coding	uncharacterized protein	GeneID:23556146
FGSG_09184	gene:FGSG_09184	FGSG_09184	protein_coding	uncharacterized protein	GeneID:23556147
FGSG_09185	gene:FGSG_09185	FGSG_09185	protein_coding	adenylosuccinate lyase	GeneID:23556148
FGSG_09186	gene:FGSG_09186	FGSG_09186	protein_coding	uncharacterized protein	GeneID:23556149
FGSG_09187	gene:FGSG_09187	FGSG_09187	protein_coding	uncharacterized protein	GeneID:23556150
FGSG_09188	gene:FGSG_09188	FGSG_09188	protein_coding	uncharacterized protein	GeneID:23556151
FGSG_09189	gene:FGSG_09189	FGSG_09189	protein_coding	uncharacterized protein	GeneID:23556152
FGSG_09190	gene:FGSG_09190	FGSG_09190	protein_coding	uncharacterized protein	GeneID:23556153
FGSG_09191	gene:FGSG_09191	FGSG_09191	protein_coding	uncharacterized protein	GeneID:23556154
FGSG_09192	gene:FGSG_09192	FGSG_09192	protein_coding	uncharacterized protein	GeneID:23556155
FGSG_09193	gene:FGSG_09193	FGSG_09193	protein_coding	uncharacterized protein	GeneID:23556156
FGSG_09194	gene:FGSG_09194	FGSG_09194	protein_coding	uncharacterized protein	GeneID:23556157
FGSG_09195	gene:FGSG_09195	FGSG_09195	protein_coding	uncharacterized protein	GeneID:23556158
FGSG_09196	gene:FGSG_09196	FGSG_09196	protein_coding	uncharacterized protein	GeneID:23556159
FGSG_09197	gene:FGSG_09197	FGSG_09197	protein_coding	3-hydroxy-3-methylglutaryl-coenzyme A reductase	GeneID:23556160
FGSG_09198	gene:FGSG_09198	FGSG_09198	protein_coding	uncharacterized protein	GeneID:23556161
FGSG_09199	gene:FGSG_09199	FGSG_09199	protein_coding	uncharacterized protein	GeneID:23556162
FGSG_09200	gene:FGSG_09200	FGSG_09200	protein_coding	uncharacterized protein	GeneID:23556163
FGSG_09201	gene:FGSG_09201	FGSG_09201	protein_coding	uncharacterized protein	GeneID:23556164
FGSG_09202	gene:FGSG_09202	FGSG_09202	protein_coding	uncharacterized protein	GeneID:23556165
FGSG_09203	gene:FGSG_09203	FGSG_09203	protein_coding	uncharacterized protein	GeneID:23556166
FGSG_09204	gene:FGSG_09204	FGSG_09204	protein_coding	metacaspase-1 precursor	GeneID:23556167
FGSG_09205	gene:FGSG_09205	FGSG_09205	protein_coding	uncharacterized protein	GeneID:23556168
FGSG_09206	gene:FGSG_09206	FGSG_09206	protein_coding	uncharacterized protein	GeneID:23556169
FGSG_09207	gene:FGSG_09207	FGSG_09207	protein_coding	uncharacterized protein	GeneID:23556170
FGSG_09208	gene:FGSG_09208	FGSG_09208	protein_coding	uncharacterized protein	GeneID:23556171
FGSG_09209	gene:FGSG_09209	FGSG_09209	protein_coding	uncharacterized protein	GeneID:23556172
FGSG_09210	gene:FGSG_09210	FGSG_09210	protein_coding	uncharacterized protein	GeneID:23556173
FGSG_09211	gene:FGSG_09211	FGSG_09211	protein_coding	uncharacterized protein	GeneID:23556174
FGSG_09212	gene:FGSG_09212	FGSG_09212	protein_coding	uncharacterized protein	GeneID:23556175
FGSG_09213	gene:FGSG_09213	FGSG_09213	protein_coding	uncharacterized protein	GeneID:23556176
FGSG_09214	gene:FGSG_09214	FGSG_09214	protein_coding	uncharacterized protein	GeneID:23556177
FGSG_09215	gene:FGSG_09215	FGSG_09215	protein_coding	uncharacterized protein	GeneID:23556178
FGSG_09216	gene:FGSG_09216	FGSG_09216	protein_coding	uncharacterized protein	GeneID:23556179
FGSG_09217	gene:FGSG_09217	FGSG_09217	protein_coding	uncharacterized protein	GeneID:23556180
FGSG_09218	gene:FGSG_09218	FGSG_09218	protein_coding	uncharacterized protein	GeneID:23556181
FGSG_09219	gene:FGSG_09219	FGSG_09219	protein_coding	uncharacterized protein	GeneID:23556182
FGSG_09220	gene:FGSG_09220	FGSG_09220	protein_coding	uncharacterized protein	GeneID:23556183
FGSG_09221	gene:FGSG_09221	FGSG_09221	protein_coding	uncharacterized protein	GeneID:23556184
FGSG_09222	gene:FGSG_09222	FGSG_09222	protein_coding	uncharacterized protein	GeneID:23556185
FGSG_09223	gene:FGSG_09223	FGSG_09223	protein_coding	uncharacterized protein	GeneID:23556186
FGSG_09224	gene:FGSG_09224	FGSG_09224	protein_coding	uncharacterized protein	GeneID:23556187
FGSG_09225	gene:FGSG_09225	FGSG_09225	protein_coding	uncharacterized protein	GeneID:23556188
FGSG_09226	gene:FGSG_09226	FGSG_09226	protein_coding	uncharacterized protein	GeneID:23556189
FGSG_09227	gene:FGSG_09227	FGSG_09227	protein_coding	uncharacterized protein	GeneID:23556190
FGSG_09228	gene:FGSG_09228	FGSG_09228	protein_coding	uncharacterized protein	GeneID:23556191
FGSG_09229	gene:FGSG_09229	FGSG_09229	protein_coding	serine/threonine-protein phosphatase 2A activator 1	GeneID:23556192
FGSG_09230	gene:FGSG_09230	FGSG_09230	protein_coding	uncharacterized protein	GeneID:23556193
FGSG_09231	gene:FGSG_09231	FGSG_09231	protein_coding	uncharacterized protein	GeneID:23556194
FGSG_09232	gene:FGSG_09232	FGSG_09232	protein_coding	uncharacterized protein	GeneID:23556195
FGSG_09233	gene:FGSG_09233	FGSG_09233	protein_coding	uncharacterized protein	GeneID:23556196
FGSG_09234	gene:FGSG_09234	FGSG_09234	protein_coding	NADH dehydrogenase iron-sulfur protein 3	GeneID:23556197
FGSG_09235	gene:FGSG_09235	FGSG_09235	protein_coding	uncharacterized protein	GeneID:23556198
FGSG_09236	gene:FGSG_09236	FGSG_09236	protein_coding	uncharacterized protein	GeneID:23556199
FGSG_09237	gene:FGSG_09237	FGSG_09237	protein_coding	uncharacterized protein	GeneID:23556200
FGSG_09238	gene:FGSG_09238	FGSG_09238	protein_coding	uncharacterized protein	GeneID:23556201
FGSG_09239	gene:FGSG_09239	FGSG_09239	protein_coding	ubiquinone/menaquinone biosynthesis methyltransferase ubiE	GeneID:23556202
FGSG_09240	gene:FGSG_09240	FGSG_09240	protein_coding	2-oxoisovalerate dehydrogenase subunit alpha	GeneID:23556203
FGSG_09241	gene:FGSG_09241	FGSG_09241	protein_coding	uncharacterized protein	GeneID:23556204
FGSG_09243	gene:FGSG_09243	FGSG_09243	protein_coding	uncharacterized protein	GeneID:23556205
FGSG_09244	gene:FGSG_09244	FGSG_09244	protein_coding	uncharacterized protein	GeneID:23556206
FGSG_09245	gene:FGSG_09245	FGSG_09245	protein_coding	uncharacterized protein	GeneID:23556207
FGSG_09246	gene:FGSG_09246	FGSG_09246	protein_coding	uncharacterized protein	GeneID:23556208
FGSG_09247	gene:FGSG_09247	FGSG_09247	protein_coding	uncharacterized protein	GeneID:23556209
FGSG_09248	gene:FGSG_09248	FGSG_09248	protein_coding	uncharacterized protein	GeneID:23556210
FGSG_09249	gene:FGSG_09249	FGSG_09249	protein_coding	uncharacterized protein	GeneID:23556211
FGSG_09250	gene:FGSG_09250	FGSG_09250	protein_coding	NADH dehydrogenase flavoprotein 1	GeneID:23556212
FGSG_09251	gene:FGSG_09251	FGSG_09251	protein_coding	uncharacterized protein	GeneID:23556213
FGSG_09252	gene:FGSG_09252	FGSG_09252	protein_coding	uncharacterized protein	GeneID:23556214
FGSG_09253	gene:FGSG_09253	FGSG_09253	protein_coding	uncharacterized protein	GeneID:23556215
FGSG_09254	gene:FGSG_09254	FGSG_09254	protein_coding	uncharacterized protein	GeneID:23556216
FGSG_09255	gene:FGSG_09255	FGSG_09255	protein_coding	GPI mannosyltransferase 2	GeneID:23556217
FGSG_09256	gene:FGSG_09256	FGSG_09256	protein_coding	uncharacterized protein	GeneID:23556218
FGSG_09257	gene:FGSG_09257	FGSG_09257	protein_coding	uncharacterized protein	GeneID:23556219
FGSG_09258	gene:FGSG_09258	FGSG_09258	protein_coding	uncharacterized protein	GeneID:23556220
FGSG_09259	gene:FGSG_09259	FGSG_09259	protein_coding	mating-type switching protein swi10	GeneID:23556221
FGSG_09260	gene:FGSG_09260	FGSG_09260	protein_coding	uncharacterized protein	GeneID:23556222
FGSG_09261	gene:FGSG_09261	FGSG_09261	protein_coding	uncharacterized protein	GeneID:23556223
FGSG_09262	gene:FGSG_09262	FGSG_09262	protein_coding	uncharacterized protein	GeneID:23556224
FGSG_09263	gene:FGSG_09263	FGSG_09263	protein_coding	uncharacterized protein	GeneID:23556225
FGSG_09264	gene:FGSG_09264	FGSG_09264	protein_coding	uncharacterized protein	GeneID:23556226
FGSG_09265	gene:FGSG_09265	FGSG_09265	protein_coding	uncharacterized protein	GeneID:23556227
FGSG_09266	gene:FGSG_09266	FGSG_09266	protein_coding	hydroxymethylglutaryl-CoA synthase	GeneID:23556228
FGSG_09267	gene:FGSG_09267	FGSG_09267	protein_coding	uncharacterized protein	GeneID:23556229
FGSG_09268	gene:FGSG_09268	FGSG_09268	protein_coding	uncharacterized protein	GeneID:23556230
FGSG_09269	gene:FGSG_09269	FGSG_09269	protein_coding	uncharacterized protein	GeneID:23556231
FGSG_09270	gene:FGSG_09270	FGSG_09270	protein_coding	uncharacterized protein	GeneID:23556232
FGSG_09271	gene:FGSG_09271	FGSG_09271	protein_coding	transporter SEC13	GeneID:23556233
FGSG_09272	gene:FGSG_09272	FGSG_09272	protein_coding	uncharacterized protein	GeneID:23556234
FGSG_09274	gene:FGSG_09274	FGSG_09274	protein_coding	uncharacterized protein	GeneID:23556235
FGSG_09275	gene:FGSG_09275	FGSG_09275	protein_coding	cell differentiation protein rcd1	GeneID:23556236
FGSG_09276	gene:FGSG_09276	FGSG_09276	protein_coding	uncharacterized protein	GeneID:23556237
FGSG_09277	gene:FGSG_09277	FGSG_09277	protein_coding	uncharacterized protein	GeneID:23556238
FGSG_09278	gene:FGSG_09278	FGSG_09278	protein_coding	uncharacterized protein	GeneID:23556239
FGSG_09279	gene:FGSG_09279	FGSG_09279	protein_coding	uncharacterized protein	GeneID:23556240
FGSG_09280	gene:FGSG_09280	FGSG_09280	protein_coding	fructose-1,6-bisphosphatase	GeneID:23556241
FGSG_09281	gene:FGSG_09281	FGSG_09281	protein_coding	uncharacterized protein	GeneID:23556242
FGSG_09282	gene:FGSG_09282	FGSG_09282	protein_coding	uncharacterized protein	GeneID:23556243
FGSG_09284	gene:FGSG_09284	FGSG_09284	protein_coding	homoserine dehydrogenase	GeneID:23556244
FGSG_09285	gene:FGSG_09285	FGSG_09285	protein_coding	uncharacterized protein	GeneID:23556245
FGSG_09286	gene:FGSG_09286	FGSG_09286	protein_coding	uncharacterized protein	GeneID:23556246
FGSG_09287	gene:FGSG_09287	FGSG_09287	protein_coding	uncharacterized protein	GeneID:23556247
FGSG_09288	gene:FGSG_09288	FGSG_09288	protein_coding	uncharacterized protein	GeneID:23556248
FGSG_09289	gene:FGSG_09289	FGSG_09289	protein_coding	uncharacterized protein	GeneID:23556249
FGSG_09290	gene:FGSG_09290	FGSG_09290	protein_coding	uncharacterized protein	GeneID:23556250
FGSG_09291	gene:FGSG_09291	FGSG_09291	protein_coding	pectate lyase B precursor	GeneID:23556251
FGSG_09293	gene:FGSG_09293	FGSG_09293	protein_coding	uncharacterized protein	GeneID:23556252
FGSG_09294	gene:FGSG_09294	FGSG_09294	protein_coding	uncharacterized protein	GeneID:23556253
FGSG_09295	gene:FGSG_09295	FGSG_09295	protein_coding	uncharacterized protein	GeneID:23556254
FGSG_09296	gene:FGSG_09296	FGSG_09296	protein_coding	uncharacterized protein	GeneID:23556255
FGSG_09297	gene:FGSG_09297	FGSG_09297	protein_coding	uncharacterized protein	GeneID:23556256
FGSG_09298	gene:FGSG_09298	FGSG_09298	protein_coding	uncharacterized protein	GeneID:23556257
FGSG_09299	gene:FGSG_09299	FGSG_09299	protein_coding	ribose-phosphate pyrophosphokinase I	GeneID:23556258
FGSG_09300	gene:FGSG_09300	FGSG_09300	protein_coding	tRNA (uridine-2'-O-)-methyltransferase TRM7	GeneID:23556259
FGSG_09301	gene:FGSG_09301	FGSG_09301	protein_coding	uncharacterized protein	GeneID:23556260
FGSG_09302	gene:FGSG_09302	FGSG_09302	protein_coding	uncharacterized protein	GeneID:23556261
FGSG_09303	gene:FGSG_09303	FGSG_09303	protein_coding	uncharacterized protein	GeneID:23556262
FGSG_09304	gene:FGSG_09304	FGSG_09304	protein_coding	uncharacterized protein	GeneID:23556263
FGSG_09305	gene:FGSG_09305	FGSG_09305	protein_coding	uncharacterized protein	GeneID:23556264
FGSG_09306	gene:FGSG_09306	FGSG_09306	protein_coding	uncharacterized protein	GeneID:23556265
FGSG_09307	gene:FGSG_09307	FGSG_09307	protein_coding	uncharacterized protein	GeneID:23556266
FGSG_09308	gene:FGSG_09308	FGSG_09308	protein_coding	uncharacterized protein	GeneID:23556267
